Name,Review,Overall Sentiment,Cast,Plot,Direction,Soundtrack,Acting,Cinematography
Soul,"Some people may get annoyed when they hear ""another Pixar classic"". And I really try to avoid the term classic, especially with a movie that was just released. How can it already be a classic. Doesn't it have to stand the test of time? And how does Pixar actually achieve what they're doing? How can they keep this up with almost all their output. Even their ""weak"" movies are good by any measure.But this isn't just good! This is epic! Yes I went there! And not just because it is the flavor of the month. I won't bash Wonder Woman 84, even if I feel similar to some who have already seen it - the fact I probably have to wait at least a few weeks until it is officially released in Germany won't make a difference to the criticism: I do believe that it is more effects and show than substance ... but not everyting can be entertaining and so full of Soul like ... Soul/Pixar movies in general.But back to this, which starts off slowly in a way. You may feel differently when you start watching it, especially considering what they do with the ""music"" from the start. But considering all the places this movie takes you (literally and not) ... just wow.And it is about so much! That not just an animated movie can and does go there ... it's incredible. Of course those familiar with Japanese Anime in particular and Studio Ghibli in particular already know this is possible. Don't be offended if you are one of those, if people just start recognizing this and are blissfully unaware of this other world you were aware of aleady. Educate them if you want, don't belittle their experience or the one they get from this or other Pixar efforts.Having said all that and as you can see, I am not going into the story itself. For one I don't like to spoil, but also in this case, it is not so much about the apparent goal of our hero. It is about life itself. Again this is as deep as an animated (kids) movie can go. I can not praise enough what they have done here and how they achieved it. There is still silly humor and other things that make this entertaining. And that balance is finely tuned and mixed. A heartfelt story that I would assume almost everyone can connect with! And that is what makes the Pixar experience so unique - most of the times that is! It is not ""oops they did it again"" anymore - it's ""of course this is a Pixar movie and it is awesome!"".",1,0,1,1,0,0,1
Soul,"This story is very inspiring, and makes you dive into really feel questions about life. It does so by light hearted, fun and amusing ways. I love it.",1,0,1,1,0,0,0
Soul,"Pixar never ceases to amaze me. Somehow they've cracked this incredible code which allows them to have profound stories woven in such a way even kids can enjoy. They've found this perfect blend of tapestry which appeals to kids and adults alike. It's remarkable.Joe Gardner (Jamie Foxx) was a middle school music teacher with an eye on his big break. He believed he was born to play jazz and if he could do that for life he would be a happy man. His mother (Phylicia Rashad), on the other hand, thinks Joe should find steady work and stop chasing this dream.Joe finally got his big break when he was asked to fill in for an absent piano player. He crushed his rehearsal and was given the gig right there on the spot. In his jubilation Joe stepped into an open manhole and the next thing we see is a blue, roundish, figure of Joe on a conveyor belt going to ""the Great Beyond."" This couldn't have been a more inopportune time for Joe as he just got his big break.He found a way to stave off the Great Beyond with the help of some other souls--namely Number 22 (Tina Fey). Number 22 is a disembodied soul who never lived because she never found her ""spark."" If Joe can help her find her spark and get her soul patch (not the facial hair) then maybe he can go back to Earth and play in the gig of his life.""Soul"" is funny, insightful, and profound. I thought it wouldn't be as enjoyable once I saw the ""souls"" and the other entities in the netherworld Joe was in. They were of such a cartoon quality that I assumed the story would take on a cartoon quality as well. Thankfully, that was never the case. Yes, the movie had funny moments as it should have, but it never was silly. And even when we got the requisite pensive moment, it wasn't sad or depressing. It's a story of following your passion, but not missing life while you pursue it. I thought the movie came together very well and definitely had a spark.",1,1,1,1,0,1,1
Soul,"""Life is full of possibilities. You just need to know where to look. Don't miss out on the joys of life."" Joe (Jamie Foxx voice)Joe, the hero of Pixar's stunning animation, didn't know that about life until he took the journey in Disney Corporation's Soul. Affirming the everyday business of life and finding one's purpose in that state are what this warm and insightful animation is about, without emphasizing the theme too much or speechifying too obviously.At the beginning, Joe is faced with a decision to accept a full-time middle-school band directorship or play jazz with a well-known singer and her combo. Only when he experiences the end of his life where he should join the quiet line to walk into the Great Beyond does he experience in the Great Before the chance to find his spark of life and his purpose in that life.""It's the Great Before. This is where new souls get their personalities, quirks and interests before they go to Earth."" Counselor JerryWith the assistance of 22 (Tina Fey), who is developing her personality like other small ones in that middle ground, Joe learns to appreciate the small things like a piece of pizza and a small leaf. Armed with that new perception, he is ready to identify his purpose in life.Not one frame of this dynamic polemic is dull, for Pixar's directors, Rick Docter and Kemp Powers, feed endless creative space with characters and sights appealing to a child's love of color and an adult's longing for full-range visuals like lined figures and puffball kids.
See this lyrical animation, sure to gain an Oscar nomination and an insight or two for those lost souls who need spark and purpose.",1,1,1,1,1,1,1
Soul,"Probably one of the most spot-on titles of all time...and one of Pixar's best ever.This inspiring movie came at the most appropriate time in 2020. It wants to remind us to LIVE, BREATHE and LOVE LIFE. What better message to give on Christmas day?Joe's focused on becoming a Jazz player for a living, but has been held back all his life from outside forces/events. Or has he? When an accident happens on the day of what appears to be the gig of his life to make his dreams come true, he's forced to mentor a lost soul as he tries to fulfill his purpose. Or so he tells himself.I was intentionally vague in that synopsis as much as I could as I went into this almost completely blind having only seen a few seconds of clips online. There's so much to unravel here, it's best you discover this gem all by yourself.The music and score are perfect, the humor hilarious - I was thoroughly laughing out loud a ton and the heart is 100% shown. Not to mention the animation is spectacular - it's so good, you forget all about it and focus on the laughs, story and morals. And I bet the excellent animators want that to be true for everyone.I can't recommend this movie enough. It's so unlike other Pixar movies, it feels like it's in a new class of its own. I'm not ready to call it my favorite Pixar film...yet. And that's probably, again, because it feels so different. Elevated. A new breed. Adult.Oh, if anything: watch this to remember why we live and breathe. Why we have (a) Soul.***Final thoughts: On a personal note, I've always wanted to visit a genuine, established and real jazz club someday. Was close once in Seattle a few years back, but other plans got in the way. Headed back to Seattle soon and if this plague finally subsides, I hope to live that dream soon after.",1,0,1,0,1,0,1
Soul,"From the writer-director of Monsters Inc, Up & Inside Out comes another original, ambitious & heartwarming delight that piques the mind and stirs the emotions in ways only the best Pixar films can. An arresting & endearing trip to the afterlife & back, Soul is an affectionately crafted, passionately told & sumptuously animated gem that presents its pioneering studio in splendid form.Co-written & directed by Pete Docter, just like his earlier efforts, the story tackles existential themes but in a fun, accessible & enlightening manner, and also marks Pixar's first attempt to portray African-American life & culture on their rich, warm & distinctive canvas. As often is the case, the characters are scripted with genuine care & heartfelt compassion while the world building is sensible yet breathtaking.First-rate animation is pretty much a default setting when it comes to Pixar films and their latest picture is no exception, for every frame is immaculately rendered and the details are jaw-dropping. Also noteworthy is the ideal lighting, clever wit & swirling score that keeps the tone & vibe in sync. Still, when considering the so many interesting places the film journeys into, the final act feels surprisingly safe & predictable.Overall, Soul is another fascinating blend of emotional storytelling & spellbinding animation from Pixar and delivers all the perks & delights that we expect from the exceptionally creative powerhouse. Pete Docter has now smashed four home-runs in a row and even if his latest may seem like his weakest entry so far, it promises a rewarding time & delivers the desired goods. Illustrating the joy & inspiration that simple things in life can spark, Soul is the latest in Pixar's long list of soul-stirring treasures.",1,0,1,1,0,0,1
Soul,"I do enjoy a movie based around puns, and ""Soul"" is about a Jazzcat who literally becomes a feline focused on playing jazz at a nightclub and about soul music involving spiritual mind-body dualism. That's my preferred eye-rolling examination of the arbitrariness of meaning--not the sophomoric philosophizing on the meaning of life and death that occupies much of the rest this ""Soul.""It's also the first Pixar movie to feature an African-American protagonist, although it took 23 features to do it--five more than the Marvel Cinematic Universe but much fewer than for parent-company Disney (unless one counts ""Song of the South"" (1946), but nobody does, not even Disney). Yet, that's only to put a white voice (Tina Fey) in the black body for much of the runtime as if it were some sort of light, cartoon treatment of ""Get Out"" (2017), or with the blue bodies of the souls, a reverse ""Avatar"" (2009), and to put the black actor's voice (Jamie Foxx) in a non-human animal. To most of the picture's world, his voice is even taken away as a result.Even for a long cartoon, ""Soul"" seems particularly silly to me and more religious, albeit of a goofy sort, than usual. On the other hand, the computer animation looks good, per usual of Pixar, including a cubist-inspired afterlife (or pre-life, I guess). I suppose the theme of confusion and lack of control of one's body may have some resonance with children audiences, but Pixar already did that with personified emotions in ""Inside Out"" (2015). The narrative emphasis on music in ""Soul,"" however, which corresponds neatly with the importance of scores in these animated pictures, raises this one up some. The cat is kind of funny, too.",-1,-1,-1,0,0,0,1
Soul,"Soul is one of the best Pixar films that i ever seen true i havent seen plenty of them but i can almost guarrente that it is probably even if i decided to watch all of their films,sure there are some that i feel nostalgia for like Finding Nemo or staff like that but this one is tehnicly on its level if not even better.Story was here amazingly told and it had a lot of staff for grown ups to and they can more deeply think about their lifes after watching this and their roles in all of it.Soul is beautifly animated film and for sure one of pixar best",1,0,1,1,0,0,1
Soul,"Ju like jazz like return to forever and ju like jazz like el maestroe chick corea, and ju like animation with so silky smooth fingermovements over vents and tangents that you have to check it twice or thrice and in ultra slow to see how they made this possible, then enjoy this disney pixar jazz/bandish animated comedy drama of 2020the grumpy old man seems amazed by the technical production, its just a 0th wonder of the animated silverscreen, and its a nlissed recommend from the blessed not particularly musicality talented grumpy old man",0,0,0,0,0,0,0
Soul,"Soul is a 2020 animated fantasy drama about a middle age jazz musician named Joe Gardner (Jamie Foxx) who falls into a manhole causing him to enter the Great Beyond. From there he meets a quirky little soul called 22(Tina Fey) who he helps out. But when they accidentally swap bodies 22 realises that Earth is worth living. Will Joe get to become a living being in the end or stuck in the Great Beyond.The animation was gorgeous, the music was very good and the voice cast was good too. If I had to pick a nitpick I'd have to go with the ending as it ended very quick. But overall I enjoyed it and will be watching it again.Graham Norton(British tv host presenter) lends his voice as Moonwind in his Disney animated debut.Mark my words this is gonna win Best Animation at the Oscar's in 2021.",1,1,1,1,1,1,1
Soul,7/10 - entertaining and thought-provoking Pixar offering feels like a less-inspired version of their still recent hit Inside Out,0,0,1,0,0,0,0
Tenet,"The Protagonist (John David Washington) is a CIA operative. He is captured during an operation in Ukraine. He is able to eat a cyanide pill. He wakes up and gets recruited to fight a new cold war. Someone in the future is using inverted entropy to affect events in the past. He and Neil (Robert Pattinson) start investigating zeroing in on former Russian oligarch, Andrei Sator (Kenneth Branagh), and his abused wife Kat (Elizabeth Debicki).Christopher Nolan obviously has a thing about time. Memento happens to be one of my favorite films of all time. He is attacking it with all of his filmmaking skills and it is an attack from the editing, the sound mix, the plot, to the structure of the movie. First thing I noticed is that Nolan is relentlessly pushing the pace with every bit of filmmaking. The sound mix is like a heartbeat driving the movie whenever it goes into action mode. The editing is crisp and head-snapping. This is his transport plane deliberately driven into a constructed fake building. He's driving the movie into a fake building and not letting the audience the time to ruminate about the logic of the premise.In the end, that's its biggest flaw. The premise is out there and it's hard to keep track of the plot after the turn. The first part is a movie of one thing after another. When it gets to Kat, it finally tries to establish a connection with the characters. The fun part is the backward action moves but the logic of this premise keeps bugging me. For example, why is he trying to shoot himself in the past? Thinking about it after the fact leaves one with more questions and questions about the questions. The good part is that the relentless great action makes it impossible to dislike. The backwards action is just fun and different. That's plenty good enough.",1,1,-1,1,1,0,1
Tenet,"""Tenet"" is the newest movie by British Oscar-nominated filmmaker Christopher Nolan, who is widely considered among the most defining and visionary film directors these days, also because he writes his own screenplays. He had his 50th birthday this year and as a gift for his fans, there is a new movie out and here we have it. It runs for 2.5 hours exactly pretty much and I must say sadly that this is among my least favorites from the Oscar-nominated director. I wonder if he will ever win one. Probably, but I can't see it happen for this film here. I also struggled a bit with his previous movie ""Dunkirk"" three years ago, but there I thought it was maybe partially because war films were never my favorite genre. But this one here, in the widest sense, has parallens with ""Inception"" and that is a film I really appreciated, more with each viewing, but then again, maybe I need to watch this one also once or twice in the future and maybe I will appreciate it more. I just cannot say I am motivated at all right now. This also has to do with the cast. Or at least with lead actor John David Washington, who is strangely enough not even close to being first credit here on imdb. I also felt that on his big breakthrough film by Spike Lee that almost had him nominated for an Oscar, he was not particularly good, so I still do not really see any lead actor potential in him. This movie here definitely did not change my mind. Then again, Nolan's films are almost always more about the magic of the story and the scientific aspect partially even, the other production values too, and not necessarily about really deep and meaningful characters. It is the case here again. Robert Pattinson is another good example. I definitely think he received a lot of unfair criticism for Twilight and he has been (unlike Lautner) in several good films in the last decade since these vampire films and given strong performances too. He is definitely an option for an Oscar nomination in the near future. But for this film here he felt almost completely wasted. I mean he had a lot of screen time, but barely any significance. The one who stood out a bit in terms of performances here was Kenneth Branagh showing us that he can play a Russian brute very well too. Talented actor and filmmaker without a doubt and his rough take on the role made his relationship with Debicki's character the most interesting component of the entire film perhaps. Debicki did what she had to do I would say, but she never really stood out either. Oh yes, Nolan regular Michael Caine, who is closing in on 90, gets his one scene as well again basically talking to the protagonist relatively early on just like it was the case with ""Inception"" too for him. No material to shine at all though. That's pretty much it with the cast. More familiar faces and names too for sure, but nobody really outstanding.As for the story, you are thrown right in the middle of it all with the concert hall scene. It is tense and brutal, but for me it was too fast and I would have preferred a little more introduction and explanation here. Let's be honest. If you did not know who the protagonist was, simply because JDW is kinda famous (like him or not), it would have felt even more pointless. The idea of the suicide pill being just a test is an interesting one though and also kinda makes sense that it was all staged because, let's be honest, the ""bad guys"" must be utter fools to let such a severely suffering prisoner give his pill to another one caught by them. Still, this was to me the first moment and inclusion that felt good. A lot of the story about travelling back in time, like literally physically back in time felt not depicted in a way where it convinced me. If we are gentle, we could say that Nolan's mind is still too great to make sense to general audiences, but if not, we could also say that his idea here was not good and interesting enough and more for the sake of being genius than actually being genius and that also a lot got lost in translation. I did like the really simple introduction scene to the concept though at the shooting range between the scientist and the protagonist. This was nice. But when they extended this concept to humans and a plot that is about saving the world, then it did not win me over unfortunately. Oh well, like I said, maybe I need to watch it again. Also the final moment between Washington's and Pattinson's characters where we find out they knew each other for a lot longer did not make much of an impact to me. At least not as much as I hoped because this beautiful friendship was supposed to be shown as one of the more emotional twists this film has to offer. I would say that judging from the absense of audible reactions from the crowd during my showing that most others were not really that impressed either. Or maybe I am being too harsh here and really need to rewatch to see if the one reviewer on the front page here is correct by saying that it feels like nothing special on the first viewing, but pretty great on rewatch. Still not motivated though and besides, I rarely tend to appreciate a movie more on television or a small screen than at a movie theater and I will definitely not go again as long as it is shown right now. The only reason that could kinda get me to would be Branagh's performance. Here Nolan proves again for me that he may not really be the best when it comes to truly emotional aspects away from action sequences. I am mostly talking about the talk referring to the female protagonist's son. Like when we hear from one character the world will be destroyed and then Debicki's character says something like that would mean her son dies too. A bit on the cringe side. I am kinda glad they did not elaborate more on a potential romance relationship between her and JDW's character because then things could have gotten really messy. The one scene with the talk about Branagh's antagonist character thinking they could have sex was enough already. Speaking of him, he also talks on one occasion about holes in the neck and what to fill them with. Okay, that was rough. And almost a bit of cult like from a Tarantino movie (where we indirectly could have seen it depicted on the screen even). I won't deny it. Rough, but entertaining. What you think about the terminal disease plot that got revealed later on and as a consequence about Branagh's character developing some kind of god complex is up to you. I thought it was right, but like I said, I believed almost everything about Branagh's character and performance here. It's okay if you think it was too much. The one thing I would not be okay with though is really people saying that this was a magnificent movie or (one of) Nolan's best. I thought it was too much on the underwhelming side for a positive recommendation even and I genuinely hope that the filmmaker can improve again with his upcoming projects. I mean he may have another 30 years in the industry and I refuse to believe that ""Tenet"" (spelled Tenet backwards too, definitely not a coincidence) and ""Dunkirk"" will be on the same level as everything he has coming up in the future or at least I don't want to believe. No need to challenge your audience this much, Chris, sometimes less is more. How about an animated movie for once?",0,0,0,1,0,0,1
Tenet,"The film opens with music critics gone bad.May contain plot spoilers as I understand the plot. John David Washington is recruited to save the world from Andrei (Kenneth Branagh ) a Russian oligarch. A secret city in Russia was destroyed and has bomb grade 241 laying about in standardized containers. However, the plot isn't that simple. There is a time travel thing going on. Things move backwards and forwards in time. Both have to happen as not to disturb the entropy. If the algorithm is altered, everything ends. The guy who wants to start WWIII in involved with the time travel.Things were confusing to say the least with too much of the film running backwards to prevent a paradox. Needed to be shorter.Guide: F-word. No sex or nudity.",0,0,-1,-1,-999,0,-999
Tenet,"There are elements of Christopher Nolan's Tenet that has been inspired by other sources. 12 Monkeys, La Jetée, The Red Dwarf episode called Backwards, Steven Moffat's Doctor Who stories featuring River Song.Stripped of its gimmick of inverted time. It is basically John Le Carre's The Night Manager. Elizabeth Debicki appeared in the television adaptation and basically plays a similar character in Tenet.The Protagonist (John David Washington) teams up with sidekick Neil (Robert Pattinson) to stop Russian oligarch Sator (Kenneth Branagh) who has found a way to send a destructive weapon back from the future.In this temporal war, the Protagonist needs to get to Sator via his estranged wife Kat (Elizabeth Debicki.)The inverted backward effects are eye dazzlingly conveyed. Nolan once again goes for an expensive high concept James Bond type set pieces.However the various going ons in the story is confusing. Not helped by terms such as Time Inversion, Temporal Pincer movement. I found the trick is to follow the forward narrative of Neil and not be confused by the The Protagonist's stories.Tenet is an enjoyable funfair ride. However I also felt that it was something you would quickly forget as you do not want to spend a lot of time thinking about it. I have no doubts that I would watch it again at a later date.Due to Covid 19, the cinema I saw it at was almost empty and I watched it on a weekend. That did somewhat rob the atmosphere.",1,1,0,0,0,1,0
Tenet,"Now this movie really begs of you to listen, to watch and to be there for the whole thing. You can get not just the just of it in one viewing, but you can understand it - although as the movie itself tells the protagonist, sometimes it is ok to just ""feel it"". And that is something you most certainly can do. Anyone can do that.One thing I would recommend (if you like the genre that is of course, because if you're not open to this mind bender, than you're wasting your time anyway), is to watch this on the biggest screen possible. The best way to watch this is apparently the BFI in London (IMAX). That is of August 2020 speaking, there are cinemas being build even during the pandemic, one in the south of Germany, which has as a goal to be the biggest screen worldwide. Now just check where an Imax is and if you can attend to a screening there. Otherwise just choose another screen, but try to watch it in cinemas. Hopefully you're not too afraid because of Corona and your cinemas are still open and do everything they can to be safe.Talking about safe. That is one of the goals of our main protagonist. Even if he doesn't know it yet - or maybe he does? Is it complex? For sure and that's a good thing. While driving to the cinema (Imax) we watched this at (with a couple of friends), we got into traffic and were a bit late. So we did miss the first couple of minutes and were told of them. Not just because of that I will watch it again. And yet I still got it. I would even say that if you've seen the odd movie here and there, you will be able to know certain things (""twists"" or revelations).I can not stress out enough how visually amazing this is, but we knew that of Christopher Nolan. The sound design is amazing too, soundtrack heightens everything - and the acting is top notch. Now one of the points I felt was not done very well, was the ""sailing"" scene. You almost couldn't understand them at all. Most of the other stuff wasn't that bad. But again and as said before twice: you've got to feel it - so do you feel it?",1,0,1,1,1,1,1
Tenet,"This film was originally intended to be released in mid-July 2020, but was delayed to 31 July, until finally being released in August, this is due to the COVID-19 pandemic causing all cinemas to close during the lockdown. I saw the five minute footage trailer back in March, and I was most interested to see it on the big screen, so thank goodness cinemas eventually reopened (with guidelines and safety measures), and I went to see this. The dictionary definition of ""tenet"" is ""any opinion, principle, doctrine, dogma, etc., especially one held as true by members of a profession, group, or movement"", I just knew it was a blockbuster that loads of people, including me, were keen to see, written and directed by Christopher Nolan (Memento, Insomnia, The Dark Knight, Inception, Dunkirk). Basically, an unnamed Protagonist (John David Washington, Denzel's son), a CIA agent posing as a Ukrainian policeman, participates in an undercover Russian operation to steal an unidentified object during a terrorist siege on an opera house in Kyiv. During the chaos, the Protagonist is saved by a masked gunman using time-reversing technology. The Russians turn on the CIA members and torture the Protagonist, but he bites a suicide pill before to avoid revealing any information. The Protagonist wakes, learning that the pill was fake, and that all his team members were caught and killed by the Russians, and they have got the unidentified object. The Protagonist is recruited into a secret organisation seeking to track down the origin of ""inverted"" objects, which move backward through time, using future technology sent back into the past. Investigating inverted bullets, the Protagonist is assisted by Neil (Robert Pattinson) to infiltrate the compound of an arms dealer, Priya (Dimple Kapadia). She directs them towards Russian oligarch Andrei Sator (Kenneth Branagh). To reach Sator, the Protagonist approaches Sator's wife Kat (Elizabeth Debicki). The Protagonist experiences the inverted technology during an operation, involving a plane crashed the storage facility in Oslo Airport, where he fights a regular masked man. Neil unmasks and releases his opponent, then stops the Protagonist from killing the inverted opponent, who escapes. Priya explains that the facility contained a time inversion device. Kat arranges for the Protagonist to meet Sator, who the Protagonist saves Sator from Kat's murder attempt. Sator reveals that information sent from the future had contributed to his wealth. The Protagonist offers to steal the object that Sator had been seeking, in exchange that Kat will be freed. After the Protagonist and Neil steal the object from an armoured car in transport, an inverted Sator confronts them, holding Kat hostage to obtain the object. Neil calls in the secret organisation's time-inverting troops to assist. Time inversion devices are used by Sator and the Protagonist and they battle for possession of the object, with Sator ultimately prevailing; and Kat is severely wounded with an inverted bullet. To save Kat from death, the Protagonist and Neil join her in inverted time, but they require the device in Oslo Airport to un-invert in the past. They infiltrate the airport, using the plane crash as a distraction: the masked man the Protagonist previously encountered was actually his future self. The un-inversion is successful. Priya explains that the crucial object is part of a future-developed ""algorithm"" capable of catastrophically inverting the entire world. The algorithm was sent into the past to prevent its use in the future, leading to human extinction from climate change. Kat reveals Sator's motive: he is dying from inoperable cancer and believes that the world should die with him. Sator has the algorithm and travels to a time in the past when he was most happy, where he plans to die peacefully and activate the algorithm. He is followed by Kat and the time-inverting secret organisation. Kat will delay Sator's death in Vietnam, while troops attack a Soviet closed city to retrieve the algorithm. Kat kills Sator prematurely, but the Protagonist and Neil retrieve the algorithm in time. During the retrieval, the Protagonist is saved by a masked corpse who springs back to life inverted. The organisation plans to separately hide the algorithm's components. As Neil and the Protagonist part ways, Neil reminisces about their long partnership, revealing that the future version of the Protagonist had recruited Neil in Neil's past. The Protagonist notices that Neil has a red string on his backpack, like that who saved him in the opera house. Neil insists he must continue his mission, intending to invert time. In London, Priya attempts to kill Kat to tie up loose ends. Instead, the Protagonist kills Priya, and implies that a future version of himself will be the mastermind behind all of the secret organisation's actions. Also starring Aaron Taylor-Johnson as Ives, Himesh Patel as Mahir, Michael Caine as Michael Crosby, and Fiona Dourif (Brad's daughter) as Wheeler. Washington is reasonable as the lead, Pattinson is fine, Branagh is suitably hammy as the villain, and there is almost point in Caine being in the film, being in a single and very short scene. A character asks, ""Does your head hurt yet?"" to another, that is exactly the feeling you are going have watching this film. You cannot deny that the special effects, editing, and sound design are fantastic to make spectacular scenes with explosions, gunfire and crashes seen reversing and going forward, sometimes in the same scene. The problem is, it is pretty much impossible to try and work out what the hell is going on, it is trying to be too clever that it almost forgets about the audience watching. It's not quite what I had in mind as the first film to watch returning to the cinema, lol. I really wanted to follow and understand it, but it is just too confusing, I admit that I fell asleep at one point, a visually fantastic but mind-boggling science-fiction action thriller. Okay, in my opinion!",0,1,-1,0,1,0,1
Tenet,"This is the first film in a while where I'm going to watch it a second time, partly because I enjoyed it first time round, but primarily because I wanted to understand it better.It's a very, very good film, I enjoy complex, Tenet takes complex to a whole new level. Great if you have the ability to concentrate, frustrating I would imagine for a casual viewer, I heard several people moaning they hadn't a clue what they'd just watched.I found it rather exciting, and very entertaining, I'm not sure if it was the cinema I was in, but the sound wasn't exactly perfect, the music seemed to overpower the dialogue.Robert Pattinson, my heart sank when I heard he was going to play Batman, however, after watching this, I'm now convinced he'll do a great job, he was terrific in this.Don't be surprised if you want a second viewing for clarity, well worth it, excellent movie. 8/10.",1,1,1,0,-1,1,0
Tenet,"I find it really confusing, because I have a hard time understanding the very different world it portrays. I'll watch it one more time because I know I missed a lot of key plot points.",0,-999,-1,0,-999,-999,-999
Tenet,"A CIA agent is given an unusual assignment: track down the source of inverted bullets, bullets that move backwards through time. This will hopefully lead him to the source of entropy-reversal technology from the future.Christopher Nolan is one of my favourite directors, with Memento ranking, for me, as the second greatest movie of all time. Being written and directed by him you know it is going to be clever and complex.Here, however, he lays on the complexity but fails to make it entirely understandable. Twists and cleverness just for twists and cleverness sake. Throw in the fact that the dialogue often gets drowned out by the loud, droning, this-is-a-key-moment-so-needs-loud-music score (a trick Nolan picked up in Dunkirk, where we had that irritating droning sound throughout the movie) and the plot is difficult to follow. At a point I gave up trying to understand the concepts behind the plot, or follow the plot itself, and just went along for the ride.In addition to being not entirely comprehensible, the film is more an action movie than an intelligent thriller. It has many traits of a Bond film: jet-setting locations, find A to get to B to get to C with the slimmest links between the different parts in the chain. This all an excuse for some outlandish scheme or action sequence. Plus the villain has the opportunity to quickly kill the hero several times but chooses not too - very Bond-like. Add in the perfectly-choreographed action sequences, many big, bright explosions and it's more style than substance.This said, it is reasonably enjoyable. The action sequences are well done, it moves at a great pace and doesn't feel like a 2.5-hour movie.Performances are pretty solid, especially from John David Washington (in the lead role) and Elizabeth Debicki. Kenneth Branagh does his best fake Russian accent and seems every inch the Bond villain. I have never liked Robert Pattinson, thanks to that Twilight crap, but was hoping here he could prove he had some decent dramatic acting skills. Sadly, no, he doesn't.More style than substance, and below Christopher Nolan's usual standard, but reasonably entertaining.",0,1,-1,0,-1,1,1
Tenet,"The protagonist(John David Washington, a great lead) is recruited to stop a major threat. I won't reveal more detail than that. Thankfully, he won't have to face it alone. He'll be working with Neil(Robert Pattinson, all charm and wit). Hypothetically, if he had other allies, I would not give away here who they are. I won't reveal the exact nature of the role of Kat(Elizabeth Debicki, somehow matching her work in Widows. Covering a lot of the emotional spectrum). But I will say that, if I didn't love everything about this(don't get me wrong, I absolutely do), honestly, even if, in fact, I *hated* every single other thing about this movie, it would still be worth watching for her performance and presence alone. They are up against a formidable threat: Sator(Kenneth Branagh, very sinister). Can they possibly save the world?The director continues to master spy movies. In some ways this is James Bond with a mindbending sci-fi twist. Nolan has returned to the heights of quality of The Prestige, The Dark Knight and Inception. It has the best and biggest action set pieces of his career, and it's the most visually compelling. Even for him, this is incredibly complex. It won't be enough to pay close attention and try carefully to figure everything out while watching. You'll have to go over everything afterwards. It may take multiple viewings. I won't claim I understand everything in this yet.This pushes the PG-13 rating, and contains a lot of exploration of abuse, some deeply disturbing violence(even though it is more hinted at than clearly shown), and a little bit of strong language. I recommend this to every fan of anyone working on this, with the obvious caveat that I would not want for anyone who fears for their safety in a theatre due to Covid to risk harm to themselves or those around them. 10/10",1,1,0,1,0,1,1
Tenet,"Following a muddlesome terrorist attack on an opera, this unnamed chap (who I shall call Z) is introduced to the phenomenon of inversion. Inversion is the reversal of entropy, and can be applied to an object, a location, one or more individuals etc. This means that time can run forwards and backwards at more or less the same time in more or less the same place. It is dangerous: if overused it can overbalance entropy, which will end everything. And a nasty Russian piece of work is trying to collect bits of a mechanism so that he can activate an algorithm...Christopher Nolan's latest follows Inception and interstellar and, if you thought they were difficult to understand and follow, you ain't seen nothin' yet.Inversion is a great maguffin. The problem here is that in order to follow the story, you need to have an understanding of how inversion works, and that's exactly what you don't get here. In fact a lady scientist early on says ""Don't try to understand it, just accept it,"" and this is effectively writer/director talking to the viewer. I think this is code for him saying ""I haven't really thought this through completely, so don't expect it to make sense."" Given that it has taken him years to write this...There are various problems. Given that you have time running backwards and forwards at the same time, it's fair to generate an element of ""What's going on?"" to be answered when a reverse-time sequence unfolds in positive time back to its start at the end. But what I just said gives some indication of how preplexing the film is when much of it is told that way. A number of IMDB reviews say it was gibberish on first viewing, made sense on second viewing. My opinion is that you shouldn't have to see a film twice for it to make sense, especially if it takes a frustrating two and a half hours to watch it once.The next problem is that dialogue is mumbled and buried under general noise, making it nearly impossible to hear very necessary exposition.I'm not going to go on about this film which would have been a great deal better if it had been a great deal simpler, and which would have benefitted from Nolan having a co-writer on board to act as the viewer's friend. This film is NOT the greatest thing since sliced bread. I give it 5 out of 10, which is what happens when a 10/10 positive entropy maguffin meets an inversed 0/10 script.",-1,-999,-1,0,-1,-999,0
